row ID,row m/z,row retention time,intensity_measure,Blank_202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_01_01_Luca.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_01_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_02_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_01_01_Luca.mzML Peak area,Unnamed: 13
3197,339.069986988444,1.9069919666666664,area,0.0,0.0,0.0,0.0,1773153.4458211078,1798994.237775192,0.0,16839.580914809987,0.0,0.0,
3198,551.4259490998841,10.287315499999998,area,717.3256955567051,0.0,2742.2210413477683,0.0,7610906.829391377,11603888.226027813,10194775.340694483,9305517.357663004,776954.1255481842,2527823.130555273,
3199,581.3991190592448,8.598206116666667,area,0.0,0.0,0.0,0.0,2116855.168830654,2044464.5204070604,4138460.314985263,10904061.06459861,43115.1531545086,112038.28239047332,
3200,329.3159550258092,7.993051385714287,area,499.9616092528706,0.0,0.0,0.0,876645.8879388319,346168.9927514796,795213.9101662292,823011.7030981337,1030010.3728188224,696994.4619664433,
3201,517.0092102050781,0.647242518,area,0.0,0.0,0.0,0.0,994322.0570797074,1373599.1172740832,753093.0125271188,3580026.697852528,0.0,1532558.5222880146,
3202,511.3009796142578,2.1589905000000003,area,0.0,0.0,0.0,0.0,0.0,0.0,1227961.8716895443,733583.8075684201,0.0,0.0,
3203,409.11088943481445,2.663414575,area,0.0,0.0,0.0,0.0,673583.2690475241,465334.0905686783,10024.491757031292,0.0,0.0,10177.58498370419,
3204,144.06552810668944,0.87239934,area,118262.18215650534,105842.5983260837,116654.8202657411,97225.11650918782,4843005.309366311,5907919.064994909,504747.273742938,564936.5244075931,457687.6722859044,2616477.2071347157,
3205,172.09649200439452,0.703329635,area,26993.55889915194,24559.244180650723,26043.247382207013,20597.09202641817,81999880.20848694,83471688.96284239,3444494.5661352105,3776614.551095277,4896722.016189446,5399014.9690779885,
3206,320.1489143371582,2.7898309249999995,area,0.0,0.0,0.0,0.0,680076.4938773114,497533.8149016314,0.0,0.0,579332.9696310004,483243.6960347879,
3207,447.2490158081055,2.3202540000000003,area,0.0,0.0,0.0,0.0,0.0,0.0,61704732.29911151,80585211.9232183,0.0,0.0,
3208,257.9769683845093,0.5186396390000001,area,2640.8100776126207,2291.302989592569,3004.0516015900216,1807.2339035218788,2193689.440821697,2562608.673852172,4424102.653189151,529182.1805613112,549322.8414541408,1922805.521461664,
3209,308.2229156513672,5.021597016666667,area,0.0,0.0,0.0,0.0,560766.817615173,1463061.4387697002,3244.203103952783,1632.9108306957482,85033.49800731556,3307921.174412721,
3210,512.3931681315104,10.647866,area,0.0,0.0,0.0,0.0,1803217.1040033423,2657658.1355208093,808826.9215968661,1304449.8745939543,172721.10154672846,24134.293192178106,
3211,615.45849609375,10.8137315,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11550019.927328289,323393.2033762455,
3212,804.55029296875,11.9549394,area,0.0,0.0,0.0,0.0,2175062.1808001986,2505261.603588973,799254.7650386693,1693664.542287386,0.0,487913.8932825195,
3213,338.1642710411377,3.6518211666666662,area,0.0,0.0,0.0,0.0,2988287.211952521,3158406.765791113,0.0,0.0,9634.080244470651,0.0,
3214,280.2634475708008,7.30564478,area,19354.77480346893,20054.74699883199,19717.58257058907,17757.86097145116,15851024.248632422,19029686.820246477,13019125.3797817,17901296.338290095,16930951.339520365,14591424.745225772,
3215,319.1306915283203,2.6185829,area,0.0,0.0,0.0,0.0,2904327.1883927896,2791606.994390552,0.0,0.0,0.0,0.0,
3216,507.4893798828125,8.4676538,area,0.0,0.0,0.0,0.0,1291324.602534042,1171978.6090805093,1198726.9054819555,982812.0502044788,1186252.8189427983,1399614.2498074651,
3217,370.294926961263,4.2016029,area,0.0,0.0,0.0,0.0,1256724.5631499982,772075.6761516031,0.0,0.0,4013.4778203341057,0.0,
3218,469.20514424641925,4.904713733333334,area,0.0,0.0,0.0,0.0,311387.53180344304,357256.10258545715,0.0,0.0,0.0,9825.632092910637,
3219,674.4390350341797,8.59515472,area,18298.88292207668,18014.66156385997,19756.279666123133,16989.957716669833,1383738.8761047337,1584188.7971968576,938377.7744130169,935426.6451184296,44635.50836347986,600807.1552189765,
3220,816.6551818847656,10.6690842,area,0.0,0.0,0.0,0.0,4542905.883305853,380715.7198115045,3612581.145772724,657221.7772774816,0.0,368523.7877294543,
3221,698.5548553466797,11.642496166666668,area,0.0,0.0,0.0,0.0,661280.4825479193,709803.2106435398,239571.83182124945,273241.15702699014,18375.06034599523,931837.3025203696,
3222,214.91765518405765,0.527850206,area,4302.722743447894,3902.976525677303,1774.0269051446207,522.815730015161,14881314.316365937,13947110.958314065,37502223.86996082,162788.89165058426,6383793.482536219,7942071.868477649,
3223,338.1149597167969,3.57338505,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4927600.779109935,1818943.0276832157,
3224,725.4446512858073,9.7196677,area,0.0,0.0,0.0,0.0,585081.0269322864,885197.1765939423,0.0,0.0,0.0,54947.743719041486,
3225,259.20164489746094,0.99541979,area,0.0,0.0,0.0,0.0,27471268.860017817,29099681.90633398,0.0,0.0,0.0,0.0,
3226,527.2662963867188,3.214647833333333,area,0.0,0.0,0.0,0.0,3712633.0808252473,1784161.1801110988,0.0,0.0,0.0,2178041.1474589794,
3227,191.1428806315094,4.311762249999999,area,3172.50322169265,3239.5086501628875,4012.059628416839,2531.5550970540835,530348.6267885828,525471.1150200051,799753.9816725471,626906.1992379781,92733.79755257737,1044523.8256132078,
3228,200.12809066850588,0.767563369,area,1599.7817836988474,3137.7866759897447,599.4081665885817,1604.7591741507172,1838427958.9057264,2218996859.4336014,2598174.3371040355,1744129.0646263177,2684406.5185597176,9097251.657286448,
3229,415.30052693684894,9.281190083333332,area,0.0,0.0,0.0,0.0,1554711.4994628022,2033097.8336213443,1327710.043411559,1795324.3971043306,37627.21685938221,384741.94720677874,
3230,659.3314895651856,4.2379458,area,0.0,0.0,0.0,0.0,95699844.21451671,129762454.48600715,107421.1328519736,0.0,0.0,19990.14578961897,
3231,644.3114013671875,3.7286557,area,0.0,0.0,0.0,0.0,795079.5277946442,1074060.9068334356,0.0,0.0,0.0,0.0,
3232,611.4674133440428,10.1291742,area,6010.69544419177,5052.924527270091,7554.035615521971,8199.206550227163,2313838.9994524727,3112365.077902812,858309.0230475554,1579726.345888075,5105.941035175827,1730856.07749341,
3233,342.2637741088867,7.5418742,area,38556.28337281051,34547.34285955074,39446.560333646376,38195.35842840845,57250.3394594939,35743.91682631361,105412.21062743002,178081.33582918247,623893.4976502256,67639.00152228746,
3234,293.2105926513672,6.255756170000001,area,12115.519083374274,14353.43934164154,12376.475072699408,11572.423198477192,37756.69760793364,22653.923047969016,81758.61603781275,51192.73197317642,2241490.0542805637,378808.2056921181,
3235,472.2740122477214,2.7511663666666664,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10963.418543331734,4497918.21827841,984070.5287178284,
3236,342.2636184692383,7.27418164,area,96210.96985945058,97452.35540517748,103288.7059349797,96954.32567564335,106372.01659662565,97218.76806870152,108640.23772959568,150658.97368550205,4218551.885393259,147782.58699406544,
3237,668.2685241699219,3.23068405,area,0.0,0.0,0.0,0.0,1029153.3252944634,1343390.4709521702,0.0,0.0,0.0,0.0,
3238,198.9400371561432,0.5214971119999999,area,2962.776088807976,2075.002648974828,506.8424783993344,2651.757783995457,9017521.233768832,10601093.34130484,21283025.294849407,1651488.7766262195,1745187.96332957,5999746.505605068,
3239,238.07103424072267,2.53007954,area,0.0,0.0,0.0,0.0,7701407.811428401,7165391.242970967,0.0,161917.55022755903,5402336.512930056,2888153.1001440715,
3240,478.2926376397705,7.464218290000001,area,2218.003581314522,799.592730424479,558.7468371335099,871.3487984674388,638378.3228881486,609462.4604683657,1849613.1802328185,3114723.3848256427,235712.28098609447,343265.6783449435,
3241,575.2299194335938,3.5808641333333333,area,0.0,0.0,0.0,0.0,810263.4208449621,907541.0206008726,0.0,0.0,0.0,156575.8084823678,
3242,496.33965454528806,7.86610166,area,36134.37800267654,39037.982565208615,38793.87014302965,38029.08536924755,22407621.297127504,11139101.69248416,4487085.8040817045,4318929.701824906,872946.9436120058,3358578.3622585656,
3243,312.1197509765625,2.85713555,area,0.0,0.0,0.0,0.0,565809.2635334006,451883.545076098,0.0,0.0,0.0,0.0,
3244,307.12012481689453,8.16294735,area,0.0,0.0,0.0,0.0,0.0,0.0,105489.53497136748,470975.3021370783,0.0,0.0,
3245,354.3368881225586,9.46445098,area,16776.97010403567,16560.575505596225,17715.638260775053,17604.392099264835,1859387.052764265,1346270.3788393852,1990311.177576826,2023626.6204561573,3411648.34863808,1610680.6062778833,
3246,242.1388298051758,1.95932978,area,3398.8614480190545,1893.4182353364472,1824.0767009289332,2216.399322207638,492573.02584031376,583389.292067918,61169794.25927354,50276360.22278324,353884.6408646668,872509.3588326315,
3247,216.12327652128903,1.41496369,area,3914.177074939809,2458.8400406495302,5247.2433370883855,1875.913197691384,709282.8529336114,718522.9046677907,46564106.92245527,22403955.492030397,343207.72234307224,3715647.863265685,
3248,374.1083221435547,2.1255331,area,0.0,0.0,0.0,0.0,6301171.762808623,6935936.936771694,0.0,0.0,0.0,0.0,
3249,549.4122314486573,10.2695014,area,3528.746214363618,2374.75282268576,3969.9423266157287,2714.8682161447123,446600.8232195986,654906.8551358882,611705.7925871427,596610.1443270715,125484.23772792872,143412.84480533254,
3250,594.5104370141602,11.97794325,area,0.0,0.0,0.0,0.0,0.0,0.0,2618.596250976618,1168.7177169579863,6559584.723978218,445912.6840144467,
3251,309.2211227416992,7.31707815,area,0.0,0.0,0.0,0.0,1039548.671353584,1365133.914190376,1187049.3560550688,940532.1722881824,175911.42718278576,1784996.8647462674,
3252,478.4984766642253,11.349659166666669,area,0.0,0.0,0.0,0.0,435338.8284001135,413454.1116677934,341702.37895886577,336765.77474056673,2145770.3918962423,565536.6092223092,
3253,388.1239013671875,2.53713675,area,0.0,0.0,0.0,0.0,4847726.095428354,5279847.396667891,0.0,0.0,0.0,0.0,
3254,163.03890075709228,1.96033733,area,11240.97154541165,12938.222446367385,12331.40146669415,11385.968452223147,7874802.617008252,4810486.432570721,5319674.612707682,245900.4743980344,1097109.8798039788,12191427.047112374,
3255,704.4871927948406,8.755231049999999,area,0.0,0.0,0.0,0.0,1090437.7722628715,1384049.0360116449,650943.7255031993,711896.7654368741,10338.455313515904,107475.71063713904,
3256,273.1465301513672,2.8615671000000003,area,0.0,0.0,0.0,0.0,0.0,0.0,2626048.9635415976,4479198.95709954,0.0,0.0,
3257,242.98360901479492,0.845262226,area,1877.7692388392247,3457.48980981033,4253.841253276721,1093.1684508432213,667448.5244213901,597690.6766620092,155022.17336315563,292712.1147845815,642582.665571347,1154172.0221103113,
3258,158.11754074157716,0.683064349,area,61233.95261679134,52841.111386499,58497.56928941211,55156.01197884928,1096616507.45854,1556001435.449563,74783599.04771914,15442877.702287735,15201167.22955328,145950844.27988464,
3259,176.09048539218747,0.572245136,area,23400.035806368956,13905.755650642208,17111.51325077987,17815.43330915123,87157004.56111036,110484960.58178872,117393534.8822125,126421748.3223393,3985959.825605869,22387966.01256428,
3260,196.1334030151367,1.92922961,area,42328.50419916395,43687.88037912672,43397.56826487414,43547.3021957454,1093617.2335773604,1191639.7222372815,67861.51854562425,81910.03241655618,54383.53490875858,1073113.488119882,
3261,196.1334590915802,1.44114201,area,59920.84589214985,62155.66521703275,52589.84622449998,54565.12100738668,1761161.266504231,2557461.286464236,69165.40364977451,55617.77499590351,58944.603098283886,77561.97609698442,
3262,316.15391540527344,4.1415036,area,0.0,0.0,0.0,0.0,2844167.706647084,2494009.036725412,0.0,0.0,4162177.255227857,102945322.7460587,
3263,290.8472137451172,0.5595423116666667,area,0.0,0.0,0.0,0.0,1499049.8048328315,1326853.8932438998,348702.56335220847,3940629.822359423,37629.92460520568,1462507.7663846188,
3264,336.3268875208496,8.71835762,area,5173.463074553534,5755.683583055141,5797.816585126926,4280.849047097471,546148.9455892915,590283.8149399048,561516.7902832319,648568.9456983065,985287.994569678,346692.2395912622,
3265,285.1687927253011,4.489141988888888,area,1881.3652814161464,1406.6656572109875,0.0,479.1698503798225,2669079.095292412,3943922.228050589,8132.044462429332,2781.629233593441,39206.38885913663,35876.03554347731,
3266,330.16968790690106,4.2768936,area,0.0,0.0,0.0,0.0,1059261955.9430602,1110877345.8279364,1857192.229797558,445525.4300545559,109372.8145138685,6466374.556782757,
3267,585.4304901123047,10.283603,area,24815.783716149523,19538.51188594481,42622.3540287854,12268.560173049407,8047784.947856854,6188564.601014137,6469861.314525895,6000696.376374405,384324.3040081727,1204905.1145225558,
3268,287.0544331898193,3.22346585,area,0.0,0.0,0.0,0.0,6599585.676715812,8137242.49584486,11249857.504023517,24623849.671060648,5948.034707329798,42110.60229060966,
3269,486.39454142252606,11.170064333333334,area,0.0,0.0,0.0,0.0,480506.2709231188,449636.0412759988,106965.50578620184,149285.989054686,83329.89841341843,290678.6130281196,
3270,599.4652099609375,11.9782115,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7053217.295804013,430552.38215544313,
3271,464.1764831542969,2.72215005,area,0.0,0.0,0.0,0.0,252227922.63011304,301471871.26868093,0.0,0.0,1653307.687186792,2830374.502596897,
3272,344.8750854492188,0.5061009299999999,area,0.0,0.0,0.0,0.0,2486459.227015754,2205847.316104564,6317907.880601005,0.0,1122137.147520854,1239280.9737559217,
3273,280.2636032104492,7.04376961,area,32973.102322547595,30846.229302620704,33054.40548599005,34281.01755727385,2519588.749546536,3535056.02420498,1959231.7273869903,2786719.587042726,2552795.232473728,1884190.9303979704,
3274,613.4830200195313,10.8561649,area,15804.609384448238,14892.083445630004,20449.96714426788,14372.878541440212,6034866.626068534,4989506.602810923,4664302.090038214,6647540.16038604,810201.9509861844,4188190.5060884343,
3275,350.8854156494141,0.539408252,area,0.0,0.0,0.0,0.0,298742.2530038917,317563.7721256771,303435.1803492014,1691454.9623605309,0.0,514816.3407807751,
3276,549.4132446289062,10.9135318,area,140791.16343667943,129646.38230774322,142338.0441408517,120159.95913918671,274490.6618689415,338355.16454868583,287088.3042132247,358455.6296893788,1331504.9707233517,370320.6343071088,
3277,339.10665130615234,3.31050295,area,0.0,0.0,0.0,0.0,20407287.82462348,21314368.35510483,0.0,0.0,72979.7147095311,340680.9423833993,
3278,643.2523803710938,9.475229639999998,area,89242.94728375757,83069.23517014188,111648.35521175044,74789.54956199533,11659161.397923546,12750894.999257524,824517.3733720989,4759918.062861561,81327.44314133955,6121604.961410115,
3279,372.1282348696696,2.2728008,area,0.0,424.38856874522617,0.0,0.0,5888168.597074376,5409282.640302431,0.0,0.0,0.0,0.0,
3280,610.5048217773438,10.8137315,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500602.084799042,367626.0044750978,
3281,306.2793159519653,9.033834225,area,1395.7209974546463,0.0,3794.1143226808094,0.0,1698266.7506121276,1613289.2162107322,1241655.5200868917,1683484.793611803,1472882.8590172238,1695069.876328376,
3282,310.3104705829346,10.1088516,area,28296.055880061096,23099.52483646723,27798.801105563445,28075.56317868887,5799063.79000495,6133057.288832517,3963409.4674453577,5735017.508186043,6191759.714030463,6064135.818677802,
3283,828.5401044573102,9.722344500000002,area,0.0,715.5630228227247,0.0,0.0,10225834.979873547,9745645.723375598,6755372.677180537,4648941.744680362,35359.53280151501,1031656.8011963668,
3284,404.1953582763672,4.515197349999999,area,0.0,0.0,0.0,0.0,16393691.30993534,19613098.535342205,0.0,0.0,0.0,0.0,
3285,585.4291717641602,10.87811,area,3996.2096303762232,3200.8593306003204,10973.895825659063,1114.823871218577,2165722.619109482,2486402.789999186,662095.9912657271,887894.7379422402,148781.21863898216,1129614.6033366325,
3286,272.1642328898112,3.847192583333333,area,0.0,0.0,0.0,0.0,186849138.2712639,11642822.271560842,5337617.258141102,5948239.3748621065,130982389.1798758,5957853300.760831,
3287,451.3571472167969,11.551593666666667,area,0.0,0.0,0.0,0.0,802571.1700167129,654640.8711343306,105131.48646498391,148039.17470478782,84822.39333521425,31356.347117871337,
3288,791.5277709960938,10.938294,area,0.0,0.0,0.0,0.0,106422.11743242313,162541.68328875475,0.0,0.0,2646.8070282274066,4613060.861307642,
3289,352.15085856119794,4.010115466666667,area,0.0,0.0,0.0,0.0,57961005.150559925,54179093.89353836,0.0,0.0,0.0,285760.8602755965,
3290,531.2931111653646,6.074830266666666,area,0.0,0.0,0.0,0.0,674589.7084595711,1055892.9413832957,20860.683910505104,77244.02371614755,3729.435105645998,226527.58552259032,
3291,826.5230763753256,9.308638466666666,area,0.0,0.0,0.0,0.0,1608947.2798887277,1635758.6172799068,743532.1655016395,561266.4613779269,1701.0023733476637,207042.69241573915,
3292,745.4129028387857,8.631540233333334,area,0.0,0.0,0.0,0.0,183927.72376777095,173443.69270604526,494111.0456754632,96500.50434726852,68159.91220952064,1856244.5784560528,
3293,638.5359802246094,10.8137315,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7827249.55319945,306599.5439515399,
3294,189.129521944458,0.60870797,area,39591.42747054972,36791.72135820206,39323.48785163523,35690.498502860995,790884.9828728519,66873.90176728592,208828.08865230784,997642.8487638164,9258149.055105796,1792795.8549589517,
3295,270.27914734124755,9.63351884,area,13352.358267784826,12695.883770721292,14386.123771668725,14223.592354325729,819896.3374043183,992435.0503892608,919298.753731374,994416.517125956,1130174.766048289,1197869.000685343,
3296,782.5694427490234,11.943470666666668,area,0.0,0.0,0.0,0.0,32142697.29552856,35285629.61078987,27967308.279616777,23169020.19978511,87445.85975322477,4164900.786098007,
3297,507.2162780794373,4.212699625,area,0.0,0.0,0.0,0.0,1342879.3959168596,1516296.8276819226,119695.76210457268,17266.84274784199,0.0,0.0,
3298,529.2781753540039,6.4597418,area,0.0,0.0,0.0,0.0,3104695.6083938424,4465318.529758386,0.0,0.0,21606.754467177827,1466955.5639176962,
3299,611.1599082946777,3.0129132625,area,31964.651063370813,32460.348748880828,30549.410046771216,31088.08666583376,16724562.387853164,17200424.78133454,0.0,0.0,238641.71468505304,8526264.990745055,
3300,160.18078994786987,0.566980544,area,52583.10050324213,48520.04402096874,52518.045438729794,49771.63419857385,5516477.443493674,6280125.328944187,638840.3411417042,369896.6818630789,140957.44635262995,100287388.7203717,
3301,290.17358652750653,3.518010083333334,area,0.0,0.0,0.0,0.0,90078.90006937702,109619.13107144464,1372718.8360791628,623903.7920578601,4422445.146331891,615467.4742449141,
3302,406.1852315266927,3.186212633333333,area,0.0,0.0,0.0,0.0,2732536.4269025666,3432552.2062493428,0.0,0.0,0.0,13116.998569868078,
3303,617.4187367812907,9.294267799999998,area,0.0,0.0,0.0,0.0,2280835.7694602967,2564747.660658024,10241645.350024763,22070591.15570817,1279.2511852196494,59907.80070500132,
3304,510.2118988037109,3.70707775,area,0.0,0.0,0.0,0.0,1736811.176075963,1295968.6139494546,0.0,0.0,0.0,0.0,
3305,242.17372227778628,2.7236991125,area,0.0,444.7993301733403,1388.2507532552534,0.0,4462908.543659517,58615.86619529784,563638244.5037105,447854363.9483904,362103.9867871531,1863328.5542471688,
3306,358.29500732751467,7.744640170000001,area,11808.552066324562,10017.135976504083,11931.701268844015,16212.191430709305,22463.121981837387,11524.468958305832,148520.0855803004,558402.0207216068,1498487.0616901189,140217.5810503756,
3307,165.05456161597905,2.11491751,area,1595.4032738730646,2746.891941814447,6228.78551794626,1385.106868155033,1830963.2708971964,1486040.663552218,8682.86432395095,5838.604940273405,10997.493103002667,33343.93915790904,
3308,507.2166061401367,3.93833665,area,0.0,0.0,0.0,0.0,537559.3443527299,522909.2844050612,0.0,0.0,0.0,0.0,
3309,346.3313491844727,7.34753322,area,3638.420225520557,2862.372526657666,3796.679054212322,5081.814555948319,1223967.737350986,1328540.852703771,368007.2151228202,312191.1879035651,58995.36470872559,978065.125553874,
3310,696.5402272542318,11.494520833333333,area,0.0,0.0,0.0,0.0,5904356.058203725,6654752.274766465,5476069.423121325,6161265.466525434,361359.6943346398,3563636.228987124,
3311,429.3730850224976,11.5583512,area,45333.64519546739,26042.36250942629,61429.50134892975,38676.35526797666,7851782.610264337,6259066.94700736,2078459.571272045,2376943.434773432,9726345.87245641,35601009.848295,
3312,339.10735405815973,2.6271898,area,8121.224658836024,6972.180087570918,7991.87279929211,7337.488634260939,269345331.8645628,184384103.0340729,260068.56995647185,152366.0479539672,0.0,242524.6257152905,
3313,856.2654724121094,3.0212281,area,0.0,0.0,0.0,0.0,403397.4501587819,362768.6349135031,0.0,0.0,0.0,0.0,
3314,301.21663055419924,6.718512059999999,area,1488.8819816427415,723.9185275496184,1177.0214770767225,1863.005948052269,807292.3085143338,1083051.7110296208,1502192.97268502,1254451.804934936,178122.24079055904,1143457.355281003,
3315,190.10725555683592,0.6816645450000001,area,13616.738098175712,7197.851033186832,17458.497542718807,8866.52413767395,1946327.1127553373,717060.2569841992,1022452.05930198,1339384.3720789866,9345021.535320325,3661478.324235516,
3316,516.301025390625,2.89826565,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4484967.04523213,917053.7494121876,
3317,335.11013794140626,1.84184095,area,0.0,0.0,0.0,0.0,0.0,0.0,69680.74157575652,252897.7009254728,795101.6398616125,8688814.083852418,
3318,337.0924530029297,2.28017165,area,0.0,0.0,0.0,0.0,1117791.5888674825,942318.6193417816,0.0,0.0,0.0,0.0,
3319,322.2011464436849,4.555888316666667,area,0.0,0.0,0.0,0.0,2695590.4150776155,3798618.3572595394,373390.79709385656,440473.7528525624,158360.91462411504,1236024.178058046,
3320,259.0774276780884,0.6139268959999999,area,25116.17735187465,31481.133785825503,28892.707848184924,28885.158661697355,882505.0416063601,734939.810307656,393043.439982923,363640.2585488637,5156842.451948021,1243669.1146161386,
3321,379.1998901367188,0.8074619949999999,area,0.0,0.0,0.0,0.0,0.0,0.0,1586560.9157507129,94855.21536337154,0.0,0.0,
3322,146.16511027018228,0.5322921566666666,area,0.0,0.0,0.0,0.0,12589758.30305752,13714252.18490221,38364278.08229498,7612002.4366548285,295783.1529387035,8387899.362351968,
3323,298.27375946044924,8.00982548,area,20402.399840470516,20010.212332020637,20780.574647452864,19224.738512589855,2180950.1199228265,2929020.228868948,2116623.611022681,2254426.750949749,7883689.21836218,2907130.490647731,
3324,181.12224807960817,8.09037493,area,9840.793082654063,8215.10308649534,8440.932686379905,8264.561080435344,860479.0797108323,1009463.1515567694,5149669.676716245,7287908.223176873,71275.1549037884,311362.6252454421,
3325,142.08631896972656,0.6247545600000001,area,40506.26163213049,37648.15145950108,37498.47302891781,32990.525726551256,19424600.824769564,25185465.5439478,3018071.268348106,2214512.508748271,1155296.84662321,6331859.1070979005,
3326,317.20726318359374,1.4063640999999998,area,0.0,0.0,0.0,0.0,2751232.246724816,3660906.035996624,541285.9959700076,319639.86980936746,0.0,128056.6438656092,
3327,336.22840627097577,1.7231841999999995,area,0.0,0.0,0.0,0.0,2913816.6138847936,1871645.6454110283,0.0,9159.086599560063,0.0,0.0,
3328,214.0503896077474,0.5666186616666667,area,0.0,0.0,0.0,0.0,6449588.276642463,7631417.784213076,18802792.42420063,24267950.65639754,613396.414867662,3327522.056548484,
3329,198.11249847543945,1.6505356,area,6033.80614244165,3020.9678837072734,3245.729276776957,1876.4292206092564,460904394.9587692,291543548.8974756,1202077.346136926,941554.2271819976,864377.2994667428,52023063.16818419,
3330,326.136043548584,3.36150305,area,0.0,0.0,0.0,0.0,794583.5230461115,946139.482290472,0.0,0.0,54378.50545721461,552458.5409837366,
3331,764.5249206700439,10.6486428,area,10404.98108560577,15001.874943573666,13269.793826851312,17443.734214650583,266235.5845273227,382541.0817155295,617451.4314933331,996087.4554629372,264048.40158773627,99317.129893931,
3332,858.2776184082031,3.015087333333333,area,0.0,0.0,0.0,0.0,5400192.297670547,6312333.7692975085,0.0,0.0,0.0,7854.578861185576,
3333,339.1749928792317,3.809161833333333,area,0.0,0.0,0.0,0.0,2402401.045086643,3016484.203867919,0.0,0.0,1582.3911875998267,0.0,
3334,294.2430987910089,7.118593177777776,area,0.0,448.51798437446587,1065.19802686815,1448.9029011734742,223622.3757998685,478703.5231960789,330648.5546787458,280236.5742672179,504690.36307877005,303560.895428885,
3335,216.95057983526607,0.521344205,area,7485.310399222661,5514.22199240418,6963.510097930182,5239.729974612176,8168115.092750548,9225189.861664245,17769542.272635482,1634704.7289166616,1745357.3528921085,5870207.839199483,
3336,410.1807403564453,2.9406903,area,0.0,0.0,0.0,0.0,1315424.02893345,1761610.735790721,0.0,0.0,0.0,0.0,
3337,608.4887024003417,10.619949,area,0.0,0.0,0.0,0.0,0.0,3022.497182490176,4200.907419169458,4994.323835375705,13984710.213390931,347472.97958625393,
3338,345.09490458170575,1.2125751,area,0.0,0.0,0.0,0.0,4658958.777183375,6175964.937372474,0.0,22436.72742566601,0.0,0.0,
3339,351.19142150878906,2.4029677,area,0.0,0.0,0.0,0.0,998790.2237225284,528049.0207987429,0.0,0.0,0.0,0.0,
3340,320.25619354838875,7.304581860000001,area,3815.377318852617,3863.385445025092,4420.581796022872,2836.581062658648,6273488.235321792,7395696.661540315,4320003.948135526,4876959.417934164,7108893.645719012,3799282.555468976,
3341,177.0544628568997,3.457570522222222,area,5802.6093017439125,5770.431237233608,7481.119803176457,2885.9728666186056,5959871.648601816,6209710.595301225,30447.61840307248,0.0,42038.35131282731,56762.132117144334,
3342,551.2747192382812,2.85154595,area,0.0,0.0,0.0,0.0,3225174.5249667345,3542584.106760763,0.0,0.0,0.0,0.0,
3343,261.2210693386536,8.199565100000001,area,379.6349551974413,0.0,433.5876700488499,0.0,1067652.4907892232,547171.2338262022,726116.7943930844,1220039.5258520306,3370533.6140460502,1313390.6732921193,
3344,163.12300981843782,1.9865704571428573,area,0.0,818.124227577381,0.0,461.1435171892141,1272511.3372125158,2203842.2944829427,0.0,1363.0392292346346,411729.0144024844,207329.09763544315,
3345,260.1641133626302,3.297586133333333,area,0.0,0.0,0.0,0.0,1105777.3578122065,1297923.3125301625,0.0,0.0,23003.355291488984,0.0,
3346,225.19614410643004,1.87745165,area,2115.2827656500444,1341.3079040921778,1690.6338346779876,0.0,2612016.337202812,4051558.9197299047,256524.7683271758,153030.77591545958,0.0,611181.7495788631,
3347,682.2481842041016,3.5071759,area,0.0,0.0,0.0,0.0,1161445.319390294,1320782.5455740015,0.0,0.0,0.0,0.0,
3348,790.5227101688233,9.484015133333331,area,0.0,0.0,0.0,0.0,989894.9416513088,793836.8126289318,291447.229534348,281143.0028589543,7767.474763799056,618325.7564139619,
3349,361.089838663737,2.632828133333333,area,0.0,0.0,0.0,0.0,29749362.06753492,24269716.102902945,0.0,0.0,0.0,13431.505248137531,
3350,330.1698791503906,3.60970234,area,0.0,0.0,0.0,0.0,1013993404.560048,1279180215.603021,30029320.519730896,7804296.698270012,0.0,56679.226067721735,
3351,396.4202550252279,11.868176999999998,area,0.0,0.0,0.0,0.0,1145722.6217155708,1087612.029924959,952158.1512735544,1086054.8836689868,1323760.8567424263,1337448.0691266262,
3352,702.4693552652994,9.6554133,area,0.0,0.0,0.0,0.0,72502.5992241944,58903.88435025964,25765.413676844026,27520.28743794653,22793.22240124859,2955918.591627088,
