feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
12	1.0|1.0|1.0	0.0|0.0|0.0	MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q26914016|http://www.wikidata.org/entity/Q105029077|http://www.wikidata.org/entity/Q4027534	GUBGYTABKSRVRQ-ASMJPISFSA-N|HIWPGCMGAMJNRG-CQHUIXDMSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11+,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5+,6-,7+,8+,9-,10-,11+,12+/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	C12H22O11|C12H22O11|C12H22O11	pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium	342.11621152399994|342.116211524|342.116211524	alpha-Maltose|WURCS=2.0/2,2,1/[a2122h-1a_1-5][a2112h-1b_1-5]/1-2/a2-b1|Sucrose	GUBGYTABKSRVRQ|HIWPGCMGAMJNRG|CZMRCDWAGMRECN	Carbohydrates|Carbohydrates|Carbohydrates	Saccharides|Saccharides|Saccharides	Disaccharides|Disaccharides|Disaccharides	http://www.wikidata.org/entity/Q165137|http://www.wikidata.org/entity/Q1023525|http://www.wikidata.org/entity/Q129018	Prunus avium|Rubus niveus|Prunus spinosa	162547.0|714526.0|470244.0	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']	['Amygdaleae']|['Unknown']|['Amygdaleae']	['Prunus']|['Rubus']|['Prunus']	['Prunus avium']|['Rubus niveus']|['Prunus spinosa']	nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']	nan|nan|nan	nan|nan|nan	nan|nan|nan	6|6|6	3|3|3	7.5|7.5|7.5	1|1|1	18	Shikimates and Phenylpropanoids	0.3888888888888889	Saccharides	0.15555555555555556	Disaccharides	0.15555555555555556
1209	1.0	0.63136065	ISDB	http://www.wikidata.org/entity/Q27109294	CQKNELOTFUSOTP-HMTIOLNVSA-N	InChI=1S/C18H37NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h10-11,16-18,20-22H,2-9,12-15,19H2,1H3/b11-10+/t16-,17+,18-/m0/s1	CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@@H](N)CO	C18H37NO3	nan	315.277344044	Dehydrophytosphingosine	CQKNELOTFUSOTP	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q237465	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	7.525442600250244	1	113	Fatty acids	1.0	Sphingolipids	1.0	Other Octadecanoids	0.6
121	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q104987909|http://www.wikidata.org/entity/Q105161017	DSNCQKUYZOSARM-ZZXKWVIFSA-N|MBXDFASBTUWDHK-MFFVXOFNSA-N	InChI=1S/C15H18O8/c16-7-10-12(19)13(20)14(21)15(22-10)23-11(18)6-3-8-1-4-9(17)5-2-8/h1-6,10,12-17,19-21H,7H2/b6-3+|InChI=1S/C15H18O8/c16-7-11(19)13(21)15(23)14(22)12(20)10(18)6-3-8-1-4-9(17)5-2-8/h1-6,11,13-17,19,21-23H,7H2/b6-3+/t11-,13-,14+,15+/m1/s1	O=C(/C=C/c1ccc(O)cc1)OC1OC(CO)C(O)C(O)C1O|O=C(/C=C/c1ccc(O)cc1)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	C15H18O8|C15H18O8	pos_1_1proton|pos_1_1proton	326.100167536|326.100167536	1-o-p-Coumaroyl-beta-d-glucose|p-Coumaroyl-D-glucose	DSNCQKUYZOSARM|MBXDFASBTUWDHK	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives|Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q18674606|http://www.wikidata.org/entity/Q158657	Malus domestica|Malus pumila	3902985.0|854961.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Maleae']|['Maleae']	['Malus']|['Malus']	['Malus domestica']|['Malus pumila']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Maleae']|['Maleae']	['Malus']|['Malus']	nan|nan	8|8	3|3	9.5|9.5	1|1	38	Shikimates and Phenylpropanoids	0.49333333333333335	Phenylpropanoids (C6-C3)	0.22666666666666666	Cinnamic acids and derivatives	0.22666666666666666
1210	1.0	0.7849963	ISDB	http://www.wikidata.org/entity/Q27161959	RTUMCNDCAVLXEP-UHFFFAOYSA-N	InChI=1S/C13H16/c1-10-6-7-12-11(9-10)5-4-8-13(12,2)3/h4-7,9H,8H2,1-3H3	Cc1ccc2c(c1)C=CCC2(C)C	C13H16	nan	172.125200512	1,1,6-Trimethyl-1,2-dihydronaphthalene	RTUMCNDCAVLXEP	Terpenoids	nan	nan	http://www.wikidata.org/entity/Q165137	Prunus avium	162547.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus avium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	1	11.639985084533691	1	24	Terpenoids	0.5	Sesquiterpenoids	0.45	Cadinane sesquiterpenoids	0.4
1211	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27161449	WWRCMNKATXZARA-UHFFFAOYSA-N	InChI=1S/C10H14/c1-8(2)10-7-5-4-6-9(10)3/h4-8H,1-3H3	Cc1ccccc1C(C)C	C10H14	pos_1_1proton	134.109550448	O-Cymene	WWRCMNKATXZARA	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q165137	Prunus avium	162547.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus avium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	321	Terpenoids	0.6666666666666666	Monoterpenoids	0.6666666666666666	Menthane monoterpenoids	0.5833333333333334
1213	1.0	0.83666384	ISDB	http://www.wikidata.org/entity/Q114780211	QCPKSTMYFZPGOX-RMYDJVHWSA-N	InChI=1S/C25H24O15/c1-36-13-4-9(2-3-11(13)27)23-24(20(33)18-12(28)5-10(26)6-14(18)38-23)40-25-22(35)21(34)19(32)15(39-25)8-37-17(31)7-16(29)30/h2-6,15,19,21-22,25-28,32,34-35H,7-8H2,1H3,(H,29,30)/t15-,19-,21+,22-,25?/m1/s1	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	C25H24O15	nan	564.111520068	nan	QCPKSTMYFZPGOX	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q63598	Phyteuma orbiculare	743259.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Campanulaceae']	['Unknown']	['Phyteuma']	['Phyteuma orbiculare']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	7.346655368804932	1	-1	nan	nan	nan	nan	nan	nan
1219	10.0	0.40799445	ISDB	http://www.wikidata.org/entity/Q416126	POIARNZEYGURDG-FNORWQNLSA-N	InChI=1S/C13H18O/c1-5-7-11(14)12-10(2)8-6-9-13(12,3)4/h5-8H,9H2,1-4H3/b7-5+	C/C=C/C(=O)C1=C(C)C=CCC1(C)C	C13H18O	nan	190.135765196	Damascenone	POIARNZEYGURDG	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q158657	Malus pumila	854961.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	9	1	11.131977796554565	1	39	Terpenoids	0.75	Sesquiterpenoids	0.55	Eudesmane sesquiterpenoids	0.2
122	11.0	0.47432703	ISDB	http://www.wikidata.org/entity/Q414606	NOEGNKMFWQHSLB-UHFFFAOYSA-N	InChI=1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2	O=Cc1ccc(CO)o1	C6H6O3	nan	126.031694052	5-Hydroxymethylfurfural	NOEGNKMFWQHSLB	Polyketides	Cyclic polyketides	Furans	http://www.wikidata.org/entity/Q157763	Prunus mume	426562.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus mume']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	nan	nan	nan	6	0	7.897308111190796	1	321	Terpenoids	0.6666666666666666	Monoterpenoids	0.6666666666666666	Menthane monoterpenoids	0.5833333333333334
1224	1.0	0.23082381	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JJVRZRKVKYGUEV	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.923295259475708	1	620	Fatty acids	0.3333333333333333	Fatty esters	0.3333333333333333	Wax monoesters	0.3333333333333333
1228	1.0	0.34598202	ISDB	http://www.wikidata.org/entity/Q105340877	XRXZKBAAJAKIMB-AXOAYYPZSA-N	InChI=1S/C28H40O2/c1-17(2)18(3)7-8-19(4)24-16-25(30)26-22-10-9-20-15-21(29)11-13-27(20,5)23(22)12-14-28(24,26)6/h7-10,15,17-19,21,23-24,29H,11-14,16H2,1-6H3/b8-7+/t18-,19+,21-,23-,24+,27-,28+/m0/s1	CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC(=O)C2=C3C=CC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	C28H40O2	nan	408.30283052	gymnasterone C	XRXZKBAAJAKIMB	Terpenoids	Steroids	Ergostane steroids	http://www.wikidata.org/entity/Q104084136	Arachniotus dankaliensis	580679.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Onygenales']	['Gymnoascaceae']	['Unknown']	['Gymnascella']	['Gymnascella dankaliensis']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.383928060531616	1	-1	nan	nan	nan	nan	nan	nan
1229	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q229970	FJKROLUGYXJWQN-UHFFFAOYSA-N	InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)	O=C(O)c1ccc(O)cc1	C7H6O3	pos_1_1proton	138.031694052	4-Oxoniobenzoate	FJKROLUGYXJWQN	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q745	Fragaria	208027.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Potentilleae']	['Fragaria']	['Unknown']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Potentilleae']	nan	nan	7	1	7.5	1	38	Shikimates and Phenylpropanoids	0.49333333333333335	Phenylpropanoids (C6-C3)	0.22666666666666666	Cinnamic acids and derivatives	0.22666666666666666
1230	1.0	0.5204386	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	HWXXMGOMTMMYFC	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.081754446029663	1	-1	nan	nan	nan	nan	nan	nan
1232	2.0	0.76503175	ISDB	http://www.wikidata.org/entity/Q27145340	ZCCLDKGWJIREQF-PDBXOOCHSA-N	InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-20(18-22)19-23/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3/b4-3-,7-6-,10-9-	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC(CO)CO	C21H36O4	nan	352.261359632	2-Monolinolenin	ZCCLDKGWJIREQF	Fatty acids	Glycerolipids	Monoacylglycerols	http://www.wikidata.org/entity/Q10660730	Halimodendron halodendron	761641.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Caraganeae']	['Halimodendron']	['Halimodendron halodendron']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	8.060127019882202	1	6	Fatty acids	0.4307692307692308	Glycerolipids	0.18461538461538463	Unsaturated fatty acids	0.12307692307692308
1238	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q111812	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N	InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H	O=c1ccc2ccccc2o1	C9H6O2	pos_1_1proton	146.036779432	Coumarin	ZYGHJZDHTFUPRJ	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q161920	Prunus mahaleb	1012886.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus mahaleb']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	164	Shikimates and Phenylpropanoids	0.7857142857142857	Coumarins	0.7857142857142857	Simple coumarins	0.7857142857142857
124	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q104389042|http://www.wikidata.org/entity/Q104376052	SBBFXSBQYRSIPP-RYRLBTNJSA-N|KUCVMQMKRICXJC-DEYWJSPQSA-N	InChI=1S/C20H18O10/c21-7-16-17(26)18(27)20(30-16)29-15-6-10-12(24)4-9(22)5-14(10)28-19(15)8-1-2-11(23)13(25)3-8/h1-6,16-18,20-21,26-27H,7H2,(H3-,22,23,24,25)/t16-,17+,18-,20?/m1/s1|InChI=1S/C20H18O10/c21-9-4-12(23)10-6-16(30-20-18(27)17(26)14(25)7-28-20)19(29-15(10)5-9)8-1-2-11(22)13(24)3-8/h1-6,14,17-18,20,25-27H,7H2,(H3-,21,22,23,24)/t14-,17-,18+,20-/m0/s1	[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2O[C@H](CO)[C@H](O)[C@H]2O)ccc1O|[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)ccc1O	C20H18O10|C20H18O10	pos_1_1sodium|pos_1_1sodium	418.089996776|418.089996776	nan|nan	SBBFXSBQYRSIPP|KUCVMQMKRICXJC	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids	Anthocyanidins|Anthocyanidins	http://www.wikidata.org/entity/Q158657|http://www.wikidata.org/entity/Q158657	Malus pumila|Malus pumila	854961.0|854961.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Maleae']|['Maleae']	['Malus']|['Malus']	['Malus pumila']|['Malus pumila']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Maleae']|['Maleae']	['Malus']|['Malus']	['Malus pumila']|['Malus pumila']	9|9	2|2	10.0|10.0	1|1	286	Shikimates and Phenylpropanoids	0.875	Flavonoids	0.75	Flavonols	0.75
1240	1.0	0.57803166	ISDB	http://www.wikidata.org/entity/Q77281331	LZVUKJJVOUNEDB-UHFFFAOYSA-N	InChI=1S/C14H18O3/c1-8(2)5-6-11-12(16)7-9(3)13(10(4)15)14(11)17/h5,7,16-17H,6H2,1-4H3	CC(=O)c1c(C)cc(O)c(CC=C(C)C)c1O	C14H18O3	nan	234.125594436	Pestalotionol	LZVUKJJVOUNEDB	Polyketides	nan	nan	http://www.wikidata.org/entity/Q3005872	Pestalotiopsis	443192.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Pestalotiopsis']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.312126636505127	1	-1	nan	nan	nan	nan	nan	nan
1244	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q104959848|http://www.wikidata.org/entity/Q105274135	CIJCJSUCYZJZJR-QOJYVNSGSA-N|UJRMJTIXXKZFGB-AHDKKFSPSA-N	InChI=1S/C19H30O7/c1-10-7-12(8-19(3,4)13(10)6-5-11(2)21)25-18-17(24)16(23)15(22)14(9-20)26-18/h5-6,12,14-18,20,22-24H,7-9H2,1-4H3/b6-5+/t12-,14-,15-,16+,17-,18-/m1/s1|InChI=1S/C19H34O7/c1-10-7-12(8-19(3,4)13(10)6-5-11(2)21)25-18-17(24)16(23)15(22)14(9-20)26-18/h11-12,14-18,20-24H,5-9H2,1-4H3/t11-,12+,14+,15+,16-,17+,18+/m0/s1	CC(=O)/C=C/C1=C(C)C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1(C)C|CC1=C(CC[C@H](C)O)C(C)(C)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1	C19H30O7|C19H34O7	pos_1_1proton1ethylamine|pos_1_1proton1acetonitrile	370.1991532999999|374.2304534279999	(E)-4-[(4R)-2,6,6-trimethyl-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycyclohexen-1-yl]but-3-en-2-one|(S)-4-[(4R)-2,6,6-Trimethyl-4beta-(beta-D-glucopyranosyloxy)-1-cyclohexenyl]-2-butanol	CIJCJSUCYZJZJR|UJRMJTIXXKZFGB	Terpenoids|Terpenoids	Apocarotenoids|Apocarotenoids	Apocarotenoids (β-)|Apocarotenoids (β-)	http://www.wikidata.org/entity/Q43300|http://www.wikidata.org/entity/Q578904	Cydonia oblonga|Rosa damascena	941743.0|5146739.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Maleae']|['Unknown']	['Cydonia']|['Rosa']	['Cydonia oblonga']|['Rosa x damascena']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	nan|nan	nan|nan	nan|nan	6|6	3|3	7.5|7.5	1|1	116	Terpenoids	1.0	Apocarotenoids	1.0	Apocarotenoids (β-)	1.0
125	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q63390534	SKCKOFZKJLZSFA-BXKVDMCESA-N	InChI=1S/C6H14O5/c1-3(8)5(10)6(11)4(9)2-7/h3-11H,2H2,1H3/t3-,4-,5-,6-/m0/s1	C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO	C6H14O5	pos_1_1potassium	166.084123548	L-Rhamnitol	SKCKOFZKJLZSFA	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q104819	Malus	208026.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Unknown']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	nan	8	1	8.5	1	127	Fatty acids	0.5	Fatty Acids and Conjugates	0.3333333333333333	Furans	0.3333333333333333
1250	1.0	0.9398343	ISDB	http://www.wikidata.org/entity/Q3459685	SBHXYTNGIZCORC-ZDUSSCGKSA-N	InChI=1S/C15H12O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-5,13,16-19H,6H2/t13-/m0/s1	O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21	C15H12O6	nan	288.063388104	Eriodictyol	SBHXYTNGIZCORC	Shikimates and Phenylpropanoids	Flavonoids	Flavanones	http://www.wikidata.org/entity/Q17234783	Prunus leveilleana	677507.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus leveilleana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	13.259337186813354	1	128	Shikimates and Phenylpropanoids	0.8125	Flavonoids	0.8125	Flavanones	0.8125
1257	1.0	0.87252104	ISDB	http://www.wikidata.org/entity/Q105137232	JYVVXGYNFYHSER-UINNMSKDSA-N	InChI=1S/C14H20O2/c1-8-10-7-13(2,3)5-9-6-14(9,4)11(10)12(15)16-8/h8-9H,5-7H2,1-4H3/t8-,9-,14+/m0/s1	C[C@@H]1OC(=O)C2=C1CC(C)(C)C[C@H]1C[C@@]21C	C14H20O2	nan	220.14632988	(3S)-4,5,6,6aalpha,7,7a-Hexahydro-3beta,5,5,7aalpha-tetramethylcyclopropa[3,4]cyclohepta[1,2-c]furan-1(3H)-one	JYVVXGYNFYHSER	Terpenoids	Sesquiterpenoids	Africanane sesquiterpenoids	http://www.wikidata.org/entity/Q17269415	Porella swartziana	250779.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Jungermanniopsida']	['Porellales']	['Porellaceae']	['Unknown']	['Porella']	['Porella swartziana']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	2	4.490084171295166	1	821	Terpenoids	1.0	Sesquiterpenoids	1.0	Germacrane sesquiterpenoids	1.0
