feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
3034	30	Fatty acids	0.6666666666666666	Glycerophospholipids	0.5	Glycerophosphoethanolamines	0.5	2.0	0.5829377	ISDB	http://www.wikidata.org/entity/Q105109613	HEQMDGOBDIGJOC-XMMPIXPASA-N	InChI=1S/C25H52NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26/h24,27H,2-23,26H2,1H3,(H,29,30)/t24-/m1/s1	CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN	C25H52NO7P		509.348139634	1-Eicosanoyl-glycero-3-phosphoethanolamine	HEQMDGOBDIGJOC	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q2557995	Aphis gossypii	1026471.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hemiptera']	['Aphididae']	['Aphidini']	['Aphis']	['Aphis gossypii']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']						4	3	7.831750869750977	1
3031	398	Shikimates and Phenylpropanoids	0.45454545454545453	Tryptophan alkaloids	0.18181818181818182	Cinnamic acids and derivatives	0.18181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104200541	WQSDYZZEIBAPIN-UHFFFAOYSA-N	InChI=1S/C15H18O9/c16-6-10-12(20)13(21)14(22)15(23-10)24-11(19)4-2-7-1-3-8(17)9(18)5-7/h1-5,10,12-18,20-22H,6H2	O=C(C=Cc1ccc(O)c(O)c1)OC1OC(CO)C(O)C(O)C1O	C15H18O9	pos_1_1sodium	342.095082156	[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate	WQSDYZZEIBAPIN	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
3030	19	Fatty acids	0.6923076923076923	Sphingolipids	0.16483516483516483	Sphingoid bases	0.15384615384615385	2.0	0.5913424	ISDB	http://www.wikidata.org/entity/Q27156608	DBHKHNGBVGWQJE-USWSLJGRSA-N	InChI=1S/C23H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h6-7,9-10,22,25H,2-5,8,11-21,24H2,1H3,(H,27,28)/b7-6-,10-9-/t22-/m1/s1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN	C23H44NO7P		477.285539378	1-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine	DBHKHNGBVGWQJE	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q30046	Vitis vinifera	756728.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Vitales']	['Vitaceae']	['Viteae']	['Vitis']	['Vitis vinifera']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	6.865369558334351	1
3027	-1							2.0	0.268616	ISDB	http://www.wikidata.org/entity/Q105277927	URPBIQPJABGDJD-SESVDKBCSA-N	InChI=1S/C21H28O3/c1-13(2)14-7-8-16-15(11-14)17(22)12-18-20(16,3)9-6-10-21(18,4)19(23)24-5/h7-8,11,13,18H,6,9-10,12H2,1-5H3/t18-,20-,21+/m0/s1	COC(=O)[C@]1(C)CCC[C@@]2(C)c3ccc(C(C)C)cc3C(=O)C[C@H]12	C21H28O3		328.203844756	methyl (1R,4aR,10aS)-1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylate	URPBIQPJABGDJD	Terpenoids	Diterpenoids	Podocarpane diterpenoids	http://www.wikidata.org/entity/Q15563905	Mikania triangularis	7051529.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Eupatorieae']	['Mikania']	['Mikania triangularis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.074463963508606	1
3023	575	Shikimates and Phenylpropanoids	0.8571428571428571	Coumarins	0.42857142857142855	Simple coumarins	0.42857142857142855	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q111812	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N	InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H	O=c1ccc2ccccc2o1	C9H6O2	pos_1_1proton	146.036779432	Coumarin	ZYGHJZDHTFUPRJ	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
3021	186	Alkaloids	1.0	Tryptophan alkaloids	1.0	Simple indole alkaloids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q72490072	CWWWWJZMLMUDIM-UHFFFAOYSA-N	InChI=1S/C10H9NO3/c1-14-8-4-2-3-7-9(8)6(5-11-7)10(12)13/h2-5,11H,1H3,(H,12,13)	COc1cccc2[nH]cc(C(=O)O)c12	C10H9NO3	pos_1_1proton	191.058243148	4-Methoxy-1H-indole-3-carboxylic acid	CWWWWJZMLMUDIM	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
3021	186	Alkaloids	1.0	Tryptophan alkaloids	1.0	Simple indole alkaloids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q72490079	NYXZLEZAQMDQPX-UHFFFAOYSA-N	InChI=1S/C10H9NO3/c1-14-11-6-8(10(12)13)7-4-2-3-5-9(7)11/h2-6H,1H3,(H,12,13)	COn1cc(C(=O)O)c2ccccc21	C10H9NO3	pos_1_1proton	191.058243148	1-Methoxyindole-3-carboxylic acid	NYXZLEZAQMDQPX	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
3020	14	Fatty acids	0.3333333333333333	Fatty acyls	0.3333333333333333	Hydrocarbons	0.3333333333333333	1.0	0.33292484	ISDB									KILZYNRCCTZBRH							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.3316993713378906	1
3018	5	Fatty acids	0.5	Fatty Acids and Conjugates	0.5	Hydroxy fatty acids	0.5	1.0	0.44689202	ISDB	http://www.wikidata.org/entity/Q5413935	FWVHWDSCPKXMDB-LSDHHAIUSA-N	InChI=1S/C16H19N3O3/c20-11(8-14-15(21)6-3-7-17-14)9-19-10-18-13-5-2-1-4-12(13)16(19)22/h1-2,4-5,10,14-15,17,21H,3,6-9H2/t14-,15+/m0/s1	O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2ccccc2c1=O	C16H19N3O3		301.1426414680001	beta-Dichroine	FWVHWDSCPKXMDB	Alkaloids	Anthranilic acid alkaloids	Quinazoline alkaloids	http://www.wikidata.org/entity/Q159219	Hydrangea macrophylla	162001.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Cornales']	['Hydrangeaceae']	['Hydrangeeae']	['Hydrangea']	['Hydrangea macrophylla']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.787568092346191	1
3016	162	Fatty acids	1.0	Fatty acyls	1.0	Fatty aldehydes	1.0	3.0	0.6662141	ISDB	http://www.wikidata.org/entity/Q105235094	RETRRXAPSLSKSS-BYFNFPHLSA-N	InChI=1S/C18H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h3-10,18H,2,11-17H2,1H3/b4-3+,6-5+,8-7+,10-9+	CC/C=C/C=C/C=C/C=C/CCCCCCCC=O	C18H28O		260.214015516	(9E,11E,13E,15E)-octadeca-9,11,13,15-tetraenal	RETRRXAPSLSKSS	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q8343460	Centaurea alba	1066131.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea alba']		['Eukaryota']									1	3	5.164856433868408	1
3009	840	Shikimates and Phenylpropanoids	0.6666666666666666	Pseudoalkaloids	0.3333333333333333	Rotenoids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115948146	DRPMMLWYLAPTPK-UHFFFAOYSA-N	InChI=1S/C16H25N5O6/c1-8(4-22)2-3-17-14-10-15(19-6-18-14)21(7-20-10)16-13(26)12(25)11(24)9(5-23)27-16/h6-9,11-13,16,22-26H,2-5H2,1H3,(H,17,18,19)	CC(CO)CCNc1ncnc2c1ncn2C1OC(CO)C(O)C(O)C1O	C16H25N5O6	pos_1_1sodium	383.18048352	Dihydrozeatin-9-glucoside	DRPMMLWYLAPTPK	Alkaloids	Pseudoalkaloids	Purine alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
3009	840	Shikimates and Phenylpropanoids	0.6666666666666666	Pseudoalkaloids	0.3333333333333333	Rotenoids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115948383	WSELIHNWDGFXRQ-UHFFFAOYSA-N	InChI=1S/C16H25N5O6/c1-8(4-22)2-3-17-14-10-15(19-6-18-14)20-7-21(10)16-13(26)12(25)11(24)9(5-23)27-16/h6-9,11-13,16,22-26H,2-5H2,1H3,(H,17,18,19)	CC(CO)CCNc1ncnc2ncn(C3OC(CO)C(O)C(O)C3O)c12	C16H25N5O6	pos_1_1sodium	383.18048352	2-(Hydroxymethyl)-6-[6-[(4-hydroxy-3-methylbutyl)amino]purin-7-yl]oxane-3,4,5-triol	WSELIHNWDGFXRQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
3009	840	Shikimates and Phenylpropanoids	0.6666666666666666	Pseudoalkaloids	0.3333333333333333	Rotenoids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115948053	QRZHDHJUYBONQQ-UHFFFAOYSA-N	InChI=1S/C16H25N5O6/c1-8(2-3-17-14-10-15(19-6-18-10)21-7-20-14)5-26-16-13(25)12(24)11(23)9(4-22)27-16/h6-9,11-13,16,22-25H,2-5H2,1H3,(H2,17,18,19,20,21)	CC(CCNc1nc[nH]c2ncnc1-2)COC1OC(CO)C(O)C(O)C1O	C16H25N5O6	pos_1_1sodium	383.18048352	Dihydrozeatin O-beta-D-Glucoside	QRZHDHJUYBONQQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
3007	101	Fatty acids	0.7777777777777778	Fatty acyls	0.4444444444444444	N-acyl ethanolamines (endocannabinoids)	0.2777777777777778	1.0	0.6219588	ISDB	http://www.wikidata.org/entity/Q27144216	YNNQTVPKSXTDCK-SABUVIKOSA-N	InChI=1S/C18H31NO/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18(20)17(2)19/h4-5,7-8,10-11,13-14,17-18,20H,3,6,9,12,15-16,19H2,1-2H3/b5-4-,8-7-,11-10-,14-13-/t17-,18+/m0/s1	CC/C=C\C/C=C\C/C=C\C/C=C\CC[C@@H](O)[C@H](C)N	C18H31NO		277.240564612	Obscuraminol A	YNNQTVPKSXTDCK	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q4915771	Pseudodistoma obscurum	3644423.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Pseudodistomidae']	['Unknown']	['Pseudodistoma']	['Pseudodistoma obscurum']		['Eukaryota']	['Metazoa']								2	1	4.987835168838501	1
3006	335	Terpenoids	0.7857142857142857	Sesquiterpenoids	0.6428571428571429	Cadinane sesquiterpenoids	0.42857142857142855	4.0	0.56170666	ISDB	http://www.wikidata.org/entity/Q27138116	XEVQXKKKAVVSMW-WRWORJQWSA-N	InChI=1S/C11H16O3/c1-10(2)5-7(12)6-11(3)8(10)4-9(13)14-11/h4,7,12H,5-6H2,1-3H3/t7-,11+/m0/s1	CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12	C11H16O3		196.109944372	Loliolide	XEVQXKKKAVVSMW	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q2030568	Bunias orientalis	19452.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Buniadeae']	['Bunias']	['Bunias orientalis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	8.746826648712158	1
3005	-1							4.0	0.3830322	ISDB	http://www.wikidata.org/entity/Q105383218	ZTTWSILEGFVQPN-CQALACEOSA-N	InChI=1S/C31H48O/c1-19(2)31-16-11-20(3)21(4)27(31)24-9-10-26-28(6)14-13-25(32)22(5)23(28)12-15-30(26,8)29(24,7)17-18-31/h9,20-21,23,25-27,32H,1,5,10-18H2,2-4,6-8H3/t20-,21+,23+,25+,26-,27+,28+,29-,30-,31-/m1/s1	C=C1[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=C)C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12	C31H48O		436.370516156	28-Methylene-28-methyl-24-norurs-4(23),12-diene-3beta-ol	ZTTWSILEGFVQPN	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	http://www.wikidata.org/entity/Q135307	Alstonia scholaris	749453.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Alstonieae']	['Alstonia']	['Alstonia scholaris']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.532128810882568	1
3003	922	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Dicarboxylic acids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q288927	ODBLHEXUDAPZAU-UHFFFAOYSA-N	InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)	O=C(O)CC(C(=O)O)C(O)C(=O)O	C6H8O7	pos_1_1potassium	192.027002596	Isocitric acid	ODBLHEXUDAPZAU	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
3001	-1							1.0	0.5866365	ISDB									NHBRVTKHMMOYTG							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.346545934677124	1
2996	335	Terpenoids	0.7857142857142857	Sesquiterpenoids	0.6428571428571429	Cadinane sesquiterpenoids	0.42857142857142855	17.0	0.48779783	ISDB	http://www.wikidata.org/entity/Q27114873	PSQYTAPXSHCGMF-BQYQJAHWSA-N	InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h7-8H,5-6,9H2,1-4H3/b8-7+	CC(=O)/C=C/C1=C(C)CCCC1(C)C	C13H20O		192.15141526	beta-Ionone	PSQYTAPXSHCGMF	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	8.451191306114197	1
2995	208	Fatty acids	0.25	Sphingolipids	0.25	Neutral glycosphingolipids	0.25	4.0	0.28603056	ISDB	http://www.wikidata.org/entity/Q105380926	ZPIDQCCSHHXKMD-JBOUQQADSA-N	InChI=1S/C41H75NO9/c1-4-6-8-10-12-13-14-15-16-18-20-24-29-35(45)40(49)42-33(31-50-41-39(48)38(47)37(46)36(30-43)51-41)34(44)28-25-21-23-27-32(3)26-22-19-17-11-9-7-5-2/h22,25-28,33-39,41,43-48H,4-21,23-24,29-31H2,1-3H3,(H,42,49)/b26-22+,28-25+,32-27+/t33-,34+,35+,36+,37+,38-,39+,41+/m0/s1	CCCCCCC/C=C/C(C)=C/CC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](O)CCCCCCCCCCCCCC	C41H75NO9		725.54418298	(2R)-N-[(2S,3R,4E,8E,10E)-1-(beta-D-Glucopyranosyloxy)-3-hydroxy-9-methyl-4,8,10-octadecatriene-2-yl]-2-hydroxyhexadecanamide	ZPIDQCCSHHXKMD	Fatty acids	Sphingolipids	Neutral glycosphingolipids	http://www.wikidata.org/entity/Q4917258	Phallusia fumigata	1079543.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Ascidiidae']	['Unknown']	['Phallusia']	['Phallusia fumigata']		['Eukaryota']	['Metazoa']								2	3	4.644122242927551	1
2990	67	Shikimates and Phenylpropanoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27158873	ZCKDCRKBURQZPT-UHFFFAOYSA-N	InChI=1S/C9H10O3/c10-5-1-2-7-3-4-8(11)9(12)6-7/h1-4,6,10-12H,5H2	OCC=Cc1ccc(O)c(O)c1	C9H10O3	pos_1_1proton	166.06299418	1,2-Benzenediol, 4-[(1E)-3-hydroxy-1-propenyl]-	ZCKDCRKBURQZPT	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
2989	-1							6.0	0.6400845	ISDB	http://www.wikidata.org/entity/Q418985	SATCULPHIDQDRE-UHFFFAOYSA-N	InChI=1S/C8H6O3/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-4H,5H2	O=Cc1ccc2c(c1)OCO2	C8H6O3		150.031694052	Piperonal	SATCULPHIDQDRE	Shikimates and Phenylpropanoids			http://www.wikidata.org/entity/Q15490394	Heliotropium lasiocarpum	805469.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Boraginales']	['Heliotropiaceae']	['Unknown']	['Heliotropium']	['Heliotropium lasiocarpum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.560338020324707	1
2985	640	Terpenoids	1.0	Steroids	1.0	Cholestane steroids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410858	ARYTXMNEANMLMU-ATEDBJNTSA-N	InChI=1S/C28H50O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h18-26,29H,7-17H2,1-6H3/t19-,20-,21+,22+,23+,24-,25+,26+,27+,28-/m1/s1	CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C28H50O	pos_1_minus1proton1magnesium	402.3861662199999	Campestanol	ARYTXMNEANMLMU	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
2983	433	Terpenoids	1.0	Steroids	1.0	Cholestane steroids	0.75	6.0	0.22190508	ISDB	http://www.wikidata.org/entity/Q27286050	HJIKODJJEORHMZ-NNPZUXBVSA-N	InChI=1S/C29H50O6/c1-7-17(15(2)3)26(33)25(32)16(4)19-8-9-20-18-14-35-27(34)22-12-23(30)24(31)13-29(22,6)21(18)10-11-28(19,20)5/h15-26,30-33H,7-14H2,1-6H3/t16-,17-,18-,19+,20-,21-,22+,23-,24+,25+,26+,28+,29+/m0/s1	CC[C@@H](C(C)C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C	C29H50O6		494.36073932	28-Homobrassinolide	HJIKODJJEORHMZ	Terpenoids	Steroids	Ergostane steroids	http://www.wikidata.org/entity/Q131342	Vicia faba	539544.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Fabeae']	['Vicia']	['Vicia faba']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	2	5.887620329856873	1
2981	37	Terpenoids	1.0	Diterpenoids	0.6	Carotenoids (C40, β-κ)	0.4	6.0	0.2877847	ISDB	http://www.wikidata.org/entity/Q105239955	RLGBUTVIBWFTRW-IIEYBPOLSA-N	InChI=1S/C27H36O3/c1-24(2)20-11-13-27-12-10-18(26(4,30)16-27)14-21(27)25(20,3)15-19(23(24)29)22(28)17-8-6-5-7-9-17/h5-10,12,18-22,28,30H,11,13-16H2,1-4H3/t18-,19+,20+,21-,22+,25+,26-,27+/m0/s1	CC1(C)C(=O)[C@@H]([C@H](O)c2ccccc2)C[C@]2(C)[C@@H]1CC[C@@]13C=C[C@@H](C[C@H]12)[C@@](C)(O)C3	C27H36O3		408.266445012	(1R,4S,7R,9S,10S,12R,16S)-16-hydroxy-7-[(S)-hydroxy(phenyl)methyl]-5,5,9,16-tetramethyltetracyclo[10.2.2.01,10.04,9]hexadec-13-en-6-one	RLGBUTVIBWFTRW	Terpenoids	Diterpenoids	Atisane diterpenoids	http://www.wikidata.org/entity/Q15361880	Androstachys johnsonii	510615.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Picrodendraceae']	['Unknown']	['Androstachys']	['Androstachys johnsonii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	2	6.151138782501221	1
2980	60	Fatty acids	0.4482758620689655	Fatty Acids and Conjugates	0.3793103448275862	Hydroxy fatty acids	0.27586206896551724	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q409608	VKOBVWXKNCXXDE-UHFFFAOYSA-N	InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H,21,22)	CCCCCCCCCCCCCCCCCCCC(=O)O	C20H40O2	pos_1_1proton1ethylamine	312.30283052	Arachidic acid	VKOBVWXKNCXXDE	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q27264	Capsella bursa-pastoris	833644.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Capsella']	['Capsella bursa-pastoris']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
