"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_proximal","sample_Biscutella.laevigata_treatment_proximal.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
1373,"1373_368.35_8","NA_[1373_368.35_8]",368.352372019216,7.95805558421053,0.0152160863431341,1.81769703601127,1.66923997583173,0.739191376542846,"Oleoyl-L-Valinolamide",NA,NA,0.681214475585436,-76.1181598103676,46.3881581070377,1,"InChI=1S/C23H45NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(26)24-22(20-25)21(2)3/h11-12,21-22,25H,4-10,13-20H2,1-3H3,(H,24,26)","FCFWNUVBSVWFHR","C23H45NO2","[M + H]+","CCCCCCCCC=CCCCCCCCC(=O)NC(CO)C(C)C","Fatty acids","N-acyl amines","Fatty amides","326.318480584","InChI=1S/C21H42O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23-2/h3-20H2,1-2H3","QGBRLVONZXHAKJ-UHFFFAOYSA-N","QGBRLVONZXHAKJ","CCCCCCCCCCCCCCCCCCCC(=O)OC","C21H42O2","Methyl arachidate","http://www.wikidata.org/entity/Q63398929","Fatty acids","Fatty esters","Fatty acids","Fatty esters","Wax monoesters","Lepidium meyenii","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Lepidieae']","['Lepidium']","['Lepidium meyenii']","nan","681784.0","http://www.wikidata.org/entity/Q795158",6,1.00100150250438,0.197604790419162,1.00100150250438,0.19560878243513,1.00100150250438,0.217564870259481,0.0113333333333333,0.630738522954092
1381,"1381_223.13_5.4","NA_[1381_223.13_5.4]",223.132865600586,5.427963456,0.0421301772609845,1.37540671359317,0.674906523861721,-0.567240395538338,"null",NA,NA,0.269264228868466,-67.2394172205459,86.1930730726157,1,"InChI=1S/C13H20O4/c1-2-3-4-5-6-7-8-11(13(16)17)9-10-12(14)15/h2,9H,1,3-8,10H2,(H,14,15)(H,16,17)","IQDBNCDDNJCNDB","C13H20O4","[M - H2O + H]+","C=CCCCCCCC(=CCC(=O)O)C(=O)O","Terpenoids","Macrolide lactones","Meroterpenoids","222.125594436","InChI=1S/C13H18O3/c1-2-3-4-5-6-13(16)10-7-11(14)9-12(15)8-10/h7-9,14-15H,2-6H2,1H3","YAMFGBCNXUCDEQ-UHFFFAOYSA-N","YAMFGBCNXUCDEQ","CCCCCCC(=O)c1cc(O)cc(O)c1","C13H18O3","5-Heptanoylresorcinol","http://www.wikidata.org/entity/Q105345450","Shikimates and Phenylpropanoids","nan","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Ardisia virens","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Ericales']","['Primulaceae']","['Unknown']","['Ardisia']","['Ardisia virens']","nan","1015970.0","http://www.wikidata.org/entity/Q11179124",0,1.00100150250438,0.121756487025948,1.00100150250438,0.119760479041916,1.00100150250438,0.127744510978044,0.00866666666666667,0.6187624750499
1389,"1389_699.36_6.8","NA_[1389_699.36_6.8]",699.35587890625,6.783051664,0.0369572036934011,1.43230089639317,1.48368191420972,0.56918182647324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.848303393213573,0,0.850299401197605,0,0.828343313373254,0.006,0.88622754491018
1399,"1399_170.08_2.8","NA_[1399_170.08_2.8]",170.081153233846,2.798025425,0.0443789917621457,1.35282256864548,1.52729300691982,0.610976865722703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152.047344116|152.047344116|152.047344116|152.047344116|152.047344116","InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3","ZEYHEAKUIGZSGI-UHFFFAOYSA-N|ILUJQPXNXACGAN-UHFFFAOYSA-N|XQXPVVBIMDBYFF-UHFFFAOYSA-N|CCVYRRGZDBSHFU-UHFFFAOYSA-N|OSWPMRLSEDHDFF-UHFFFAOYSA-N","ZEYHEAKUIGZSGI|ILUJQPXNXACGAN|XQXPVVBIMDBYFF|CCVYRRGZDBSHFU|OSWPMRLSEDHDFF","COc1ccc(C(=O)O)cc1|COc1ccccc1C(=O)O|O=C(O)Cc1ccc(O)cc1|O=C(O)Cc1ccccc1O|COC(=O)c1ccccc1O","C8H8O3|C8H8O3|C8H8O3|C8H8O3|C8H8O3","4-Methoxybenzoic acid|2-Methoxybenzoic acid|4-Hydroxyphenylacetic acid|2-Hydroxyphenylacetic acid|Methyl Salicylate","http://www.wikidata.org/entity/Q4566032|http://www.wikidata.org/entity/Q2018545|http://www.wikidata.org/entity/Q4637160|http://www.wikidata.org/entity/Q27103728|http://www.wikidata.org/entity/Q407669","Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|Phenolic acids (C6-C1)","Alkaloids","Small peptides","Simple phenolic acids","Isatis tinctoria|Isatis tinctoria|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana","['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']","['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']","['Isatideae']|['Isatideae']|['Camelineae']|['Camelineae']|['Camelineae']","['Isatis']|['Isatis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']","['Isatis tinctoria']|['Isatis tinctoria']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']","nan|nan|nan|nan|nan","631500.0|631500.0|309263.0|309263.0|309263.0","http://www.wikidata.org/entity/Q212547|http://www.wikidata.org/entity/Q212547|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695",NA,1.73727046020804,0.00199600798403194,1.73727046020804,0.00199600798403194,1.73727046020804,0.00199600798403194,0.022,0.155688622754491
1442,"1442_303.14_2.2","NA_[1442_303.14_2.2]",303.142217255112,2.185641705,0.0226990512141407,1.64399229527713,1.60893064562405,0.686102138758223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.031936127744511,1.41705050316284,0.0219560878243513,1.38942503594182,0.029940119760479,0.0113333333333333,0.449101796407186
1443,"1443_506.22_3.8","NA_[1443_506.22_3.8]",506.221664031619,3.773493,0.000613109862110051,3.21246169802131,0.572559422108817,-0.80450266624898,"methyl 2-[[3-[(2,4-difluorophenyl)carbamoylamino]-1-(1-methylpyrrole-2-carbonyl)pyrrolidine-2-carbonyl]amino]-3-methylbutanoate",NA,NA,0.1347635550116,-487.922046908556,62.2360053176251,0.870854271356784,"InChI=1S/C24H29F2N5O5/c1-13(2)19(23(34)36-4)29-21(32)20-17(9-11-31(20)22(33)18-6-5-10-30(18)3)28-24(35)27-16-8-7-14(25)12-15(16)26/h5-8,10,12-13,17,19-20H,9,11H2,1-4H3,(H,29,32)(H2,27,28,35)","ZLZLMHDIKVHHCG","C24H29F2N5O5","[M + H]+","CC(C)C(C(=O)OC)NC(=O)C1C(CCN1C(=O)C2=CC=CN2C)NC(=O)NC3=C(C=C(C=C3)F)F","Carbohydrates","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0199600798403194,1.34406227991274,0.031936127744511,1.38942503594182,0.029940119760479,0.00866666666666667,0.604790419161677
1469,"1469_136.08_0.9","octopamine_[1469_136.08_0.9]",136.075775756836,0.9263410464,0.0106286470899084,1.97352201287847,1.57630690955332,0.656548457245486,"Norphen","octopamine","CHEBI:17134",0.3411000153753,-10.2366017195491,34.3711814095427,1,"InChI=1S/C8H11NO2/c9-5-8(11)6-1-3-7(10)4-2-6/h1-4,8,10-11H,5,9H2","QHGUCRYDKWKLMG","C8H11NO2","[M - H2O + H]+","C1=CC(=CC=C1C(CN)O)O","Alkaloids","Phenylethylamines","Tyrosine alkaloids","135.068413908","InChI=1S/C8H9NO/c10-9-7-6-8-4-2-1-3-5-8/h1-5,7,10H,6H2","CXISHLWVCSLKOJ-UHFFFAOYSA-N","CXISHLWVCSLKOJ","ON=CCc1ccccc1","C8H9NO","Benzeneacetaldehyde, oxime","http://www.wikidata.org/entity/Q27120790","Shikimates and Phenylpropanoids","nan","Shikimates and Phenylpropanoids","Coumarins","Simple coumarins","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,1.00100150250438,0.13373253493014,1.00100150250438,0.135728542914172,1.00100150250438,0.141716566866267,0.00333333333333333,0.914171656686627
1484,"1484_170.12_2.9","8-amino-7-oxononanoic acid_[1484_170.12_2.9]",170.117453308105,2.877488504,0.0184575348653873,1.73382630254353,0.652784200804586,-0.615321954392757,"8-amino-7-oxononanoate","8-amino-7-oxononanoic acid","CHEBI:15830",0.604174230232458,-20.1730824371485,166.673914111008,1,"InChI=1S/C9H17NO3/c1-7(10)8(11)5-3-2-4-6-9(12)13/h7H,2-6,10H2,1H3,(H,12,13)","GUAHPAJOXVYFON","C9H17NO3","[M - H2O + H]+","CC(C(=O)CCCCCC(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","137.084063972","InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2","DZGWFCGJZKJUFP-UHFFFAOYSA-N","DZGWFCGJZKJUFP","NCCc1ccc(O)cc1","C8H11NO","Tyramine","http://www.wikidata.org/entity/Q165930","Alkaloids","Tyrosine alkaloids","Alkaloids","Ornithine alkaloids","Tropane alkaloids","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,0,0.852295409181637,0,0.856287425149701,0,0.836327345309381,0,1
1535,"1535_170.08_2.7","NA_[1535_170.08_2.7]",170.081072692871,2.70637476,0.0175474524713977,1.75578592523361,1.64636321987965,0.719282657576578,"(2S,5S)-5-carboxyethyl proline",NA,NA,0.183181936130602,-157.269716321826,35.9357414783855,1,"InChI=1S/C8H13NO4/c10-7(11)4-2-5-1-3-6(9-5)8(12)13/h5-6,9H,1-4H2,(H,10,11)(H,12,13)","ZASXUESHZGBSOD","C8H13NO4","[M - H2O + H]+","C1CC(NC1CCC(=O)O)C(=O)O","Amino acids and Peptides","Aminoacids","Small peptides","152.047344116|152.047344116|152.047344116|152.047344116|152.047344116","InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3","ZEYHEAKUIGZSGI-UHFFFAOYSA-N|ILUJQPXNXACGAN-UHFFFAOYSA-N|XQXPVVBIMDBYFF-UHFFFAOYSA-N|CCVYRRGZDBSHFU-UHFFFAOYSA-N|OSWPMRLSEDHDFF-UHFFFAOYSA-N","ZEYHEAKUIGZSGI|ILUJQPXNXACGAN|XQXPVVBIMDBYFF|CCVYRRGZDBSHFU|OSWPMRLSEDHDFF","COc1ccc(C(=O)O)cc1|COc1ccccc1C(=O)O|O=C(O)Cc1ccc(O)cc1|O=C(O)Cc1ccccc1O|COC(=O)c1ccccc1O","C8H8O3|C8H8O3|C8H8O3|C8H8O3|C8H8O3","4-Methoxybenzoic acid|2-Methoxybenzoic acid|4-Hydroxyphenylacetic acid|2-Hydroxyphenylacetic acid|Methyl Salicylate","http://www.wikidata.org/entity/Q4566032|http://www.wikidata.org/entity/Q2018545|http://www.wikidata.org/entity/Q4637160|http://www.wikidata.org/entity/Q27103728|http://www.wikidata.org/entity/Q407669","Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|Phenolic acids (C6-C1)","Alkaloids","Small peptides","Simple phenolic acids","Isatis tinctoria|Isatis tinctoria|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana","['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']","['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']","['Isatideae']|['Isatideae']|['Camelineae']|['Camelineae']|['Camelineae']","['Isatis']|['Isatis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']","['Isatis tinctoria']|['Isatis tinctoria']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']","nan|nan|nan|nan|nan","631500.0|631500.0|309263.0|309263.0|309263.0","http://www.wikidata.org/entity/Q212547|http://www.wikidata.org/entity/Q212547|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695",NA,0,0.860279441117764,0,0.850299401197605,0,0.844311377245509,0.012,0.578842315369261
1558,"1558_365.11_2","3-alpha-Mannobiose_[1558_365.11_2]",365.105476075079,2.036707072,0.0165960034565874,1.77999648338894,0.652394889966683,-0.616182613034679,"Nigerose","3-alpha-Mannobiose","CHEBI:144332",0.106340586445744,-14.3576641842445,14.3984329168473,1,"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW","C12H22O11","[M + Na]+","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","Carbohydrates","Disaccharides","Saccharides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.13373253493014,1.00100150250438,0.127744510978044,1.00100150250438,0.141716566866267,0.0106666666666667,0.493013972055888
1575,"1575_358.26_6.8","NA_[1575_358.26_6.8]",358.258848267712,6.781346928,0.00412631796982151,2.38443730878698,1.60918833600603,0.686333185925275,"cis-3-hydroxydodec-9-enoylcarnitine",NA,NA,0.105833701261306,-186.591613713608,56.9703669158348,1,"InChI=1S/C19H35NO5/c1-5-6-7-8-9-10-11-12-16(21)13-19(24)25-17(14-18(22)23)15-20(2,3)4/h6-7,16-17,21H,5,8-15H2,1-4H3/p+1","PKPXVGIKUXUYEF","C19H35NO5","[M + H]+","CCC=CCCCCCC(CC(=O)OC(CC(=O)O)C[N+](C)(C)C)O","Fatty acids","Open-chain polyketides","Linear polyketides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.854291417165669,0,0.856287425149701,0,0.846307385229541,0.0113333333333333,0.560878243512974
1614,"1614_409.18_3","NA_[1614_409.18_3]",409.183085901763,3.04361110434783,0.0405377846481188,1.39213998878032,0.668073392624315,-0.581921493147745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.872255489021956,0,0.858283433133733,0,0.842315369261477,0.012,0.431137724550898
1629,"1629_358.26_5.8","NA_[1629_358.26_5.8]",358.258814494197,5.77047032916667,0.00914413467678418,2.03885738618304,1.56653723193159,0.647579058687421,"null",NA,NA,0.0770294631510082,-174.378299149012,13.3132384213921,1,"InChI=1S/C19H37NO6/c1-13-18(24)10-7-15(20-13)6-9-16(22)4-2-3-14(12-21)5-8-17(23)11-19(25)26/h13-18,20-24H,2-12H2,1H3,(H,25,26)","FVPMXEPAQOIZKO","C19H37NO6","[M - H2O + H]+","CC1C(CCC([NH2+]1)CCC(CCCC(CCC(CC(=O)[O-])O)CO)O)O","Fatty acids","Sphingoid bases","Sphingolipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.878243512974052,0,0.86626746506986,0,0.862275449101796,0.00866666666666667,0.598802395209581
1652,"1652_416.26_3.5","NA_[1652_416.26_3.5]",416.264092407227,3.476815656,0.00812506750175962,2.09017302228509,0.633319976153941,-0.658993509332849,"null",NA,NA,0.614921369226106,-275.230034560979,78.2902572014812,0.738190954773869,"InChI=1S/C21H37NO7/c1-12-8-21(27,29-14(3)13(12)2)9-19(26)22-10-16-7-17(25)20(4,5)18(28-16)6-15(24)11-23/h13-18,23-25,27H,1,6-11H2,2-5H3,(H,22,26)","YWJZKKGHAWXBLL","C21H37NO7","[M + H]+","CC1C(OC(CC1=C)(CC(=O)NCC2CC(C(C(O2)CC(CO)O)(C)C)O)O)C","Fatty acids","Open-chain polyketides","Linear polyketides","370.1991533","InChI=1S/C19H30O7/c1-10(5-6-12-11(2)13(21)7-8-19(12,3)4)25-18-17(24)16(23)15(22)14(9-20)26-18/h5-6,10,14-18,20,22-24H,7-9H2,1-4H3","PPPBOWXAOKXHBI-UHFFFAOYSA-N","PPPBOWXAOKXHBI","CC1=C(C=CC(C)OC2OC(CO)C(O)C(O)C2O)C(C)(C)CCC1=O","C19H30O7","2,4,4-Trimethyl-3-[3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohex-2-en-1-one","http://www.wikidata.org/entity/Q115947317","Terpenoids","Apocarotenoids","Terpenoids","Apocarotenoids","Megastigmanes","Brassica oleracea","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Brassica']","['Brassica oleracea']","nan","833642.0","http://www.wikidata.org/entity/Q146212",6,0,0.860279441117764,0,0.862275449101796,0,0.840319361277445,0.00333333333333333,0.832335329341317
1688,"1688_147.11_1.4","NA_[1688_147.11_1.4]",147.11269569397,1.35297004,0.00448792309168607,2.34795459407421,1.64871341606385,0.7213406473168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129.078978592","InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m1/s1","HXEACLLIILLPRG-RXMQYKEDSA-N","HXEACLLIILLPRG","O=C(O)[C@H]1CCCCN1","C6H11NO2","(2R)-piperidin-1-ium-2-carboxylate","http://www.wikidata.org/entity/Q27104476","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Lunaria annua","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Biscutelleae']","['Lunaria']","['Lunaria annua']","nan","464805.0","http://www.wikidata.org/entity/Q240620",7,0,0.858283433133733,0,0.868263473053892,0,0.848303393213573,0,1
1698,"1698_515.32_8.5","NA_[1698_515.32_8.5]",515.320486318598,8.46862553043478,0.00326880265260028,2.48561129828591,1.64154442444701,0.715053793506476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.852295409181637,0,0.852295409181637,0,0.844311377245509,0.00866666666666667,0.624750499001996
1700,"1700_221.19_1.4","NA_[1700_221.19_1.4]",221.185970488757,1.4022831,7.22045464980656e-05,4.1414354553825,0.545168829295045,-0.875225018267052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.135728542914172,1.00100150250438,0.145708582834331,1.00100150250438,0.151696606786427,0.0106666666666667,0.518962075848303
1705,"1705_476.32_6","NA_[1705_476.32_6]",476.321930829387,6.04415163529412,0.0296345628819158,1.52820147434269,1.70739961155607,0.771800756162304,"null",NA,NA,0.132928221102692,-589.698410556543,112.585376133538,1,"InChI=1S/C25H41N5O4/c1-16-5-6-17-11-19-20(21(31)32)23(33,15-34-4)13-24(16,19)25(17)14-30(10-7-18(25)12-28-3)22(26)29-9-8-27-2/h7,10,16-18,27-28,33H,5-6,8-9,11-15H2,1-4H3,(H2,26,29)(H,31,32)","FCJIOKJCMDMFJT","C25H41N5O4","[M + H]+","CC1CCC2CC3=C(C(CC13C24CN(C=CC4CNC)C(=NCCNC)N)(COC)O)C(=O)O","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.854291417165669,0,0.858283433133733,0,0.844311377245509,0.0173333333333333,0.245508982035928
1707,"1707_544.48_11.6","NA_[1707_544.48_11.6]",544.47584075959,11.56415805,0.0461655367021219,1.33568211113953,1.5676529101939,0.648606171588209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fatty acids","Sphingoid bases","Sphingolipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0199600798403194,1.41705050316284,0.0199600798403194,1.41705050316284,0.0139720558882236,0.026,0.06187624750499
1712,"1712_372.27_6.8","NA_[1712_372.27_6.8]",372.274361878252,6.771538524,0.0306162100162091,1.51404857166911,1.55372390508299,0.63573016130286,"Sphingofungin B",NA,NA,0.283121250644769,-141.183144737928,24.9498363802614,1,"InChI=1S/C20H39NO6/c1-2-3-4-9-12-15(22)13-10-7-5-6-8-11-14-16(23)18(24)19(25)17(21)20(26)27/h11,14-19,22-25H,2-10,12-13,21H2,1H3,(H,26,27)","UAPFYKYEEDCCTL","C20H39NO6","[M - H2O + H]+","CCCCCCC(CCCCCCC=CC(C(C(C(C(=O)O)N)O)O)O)O","Fatty acids","Sphingoid bases","Fatty Acids and Conjugates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.80439121756487,0,0.806387225548902,0,0.780439121756487,0.0206666666666667,0.283433133732535
1800,"1800_933.56_10.8","NA_[1800_933.56_10.8]",933.556257629394,10.78253025,0.000740272302456174,3.13060849959183,0.594669682272284,-0.749839569451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.125748502994012,1.00100150250438,0.119760479041916,1.00100150250438,0.13373253493014,0.00866666666666667,0.640718562874252
1807,"1807_779.2_2.5","NA_[1807_779.2_2.5]",779.200696159812,2.45869775294118,0.0404774747466385,1.39278658949359,0.655470674174241,-0.609396859321821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.874251497005988,0,0.874251497005988,0,0.856287425149701,0.0106666666666667,0.506986027944112
